STCOFIPS,TOT_POP,MALE_POP,FEMALE_POP,UNDER_5_POP,5_9_POP,10_14_POP,15_19_POP,20_24_POP,25_34_POP,35_44_POP,45_54_POP,55_59_POP,60_64_POP,65_74_POP,75_84_POP,85_PLUS_POP,MEDIAN_AGE,WHITE_POP,BLACK_POP,NATIVE_POP,ASIAN_POP,OTHER_RACE_POP,HISPANIC_LATINO_POP,TOTAL_HOUSING_UNITS,OCCUPIED_HOUSING_UNITS,OWNER_OCCUPIED_HOUSING_UNITS,RENTER_OCCUPIED_HOUSING_UNITS
35041,19142,9583,9559,1205,1382,1230,1705,2449,2245,2198,1874,903,1119,1684,790,358,31.3,13580,374,200,134,2435,19142,8511,6961,4183,2778
35043,149460,74086,75374,7438,8657,11105,10067,8256,18105,19582,18170,9040,10890,17573,8079,2498,40.8,90123,3391,18214,2369,10830,149460,58915,54911,44502,10409
35045,121798,60435,61363,7341,8394,9937,8986,7404,15943,15770,13307,7662,7973,11570,5160,2351,36.8,54808,909,48128,969,8185,121798,48050,41049,28878,12171
35047,27215,13545,13670,1121,1218,1360,1858,1893,3105,3061,3095,1902,2378,3750,1666,808,45,15331,372,763,191,6024,27215,14860,11586,8297,3289
35049,154481,75375,79106,5990,6928,8436,8413,8141,16787,18169,18382,11245,11985,25007,11537,3461,47.7,104066,1592,4888,2119,17948,154481,76714,67866,48530,19336
35051,11506,5822,5684,487,428,489,641,293,910,1255,1209,510,1152,2284,1272,576,55.4,9020,30,354,31,502,11506,8115,5285,3870,1415
35053,16453,8366,8087,811,1405,885,1573,1082,1385,1991,1893,920,1212,2029,969,298,39.6,10072,149,1988,326,722,16453,7621,4953,3712,1241
35055,34475,17035,17440,1241,1772,1710,1923,1368,3358,4062,4041,2119,3304,5849,3184,544,49.8,22387,48,2063,236,3382,34475,20950,13736,11060,2676
35057,15203,7805,7398,733,904,862,1226,854,1546,1832,1782,1104,1086,2091,957,226,43,10047,340,357,115,2265,15203,7230,5599,4658,941
35059,4074,2182,1892,263,418,101,117,315,567,426,386,273,310,486,275,137,39.4,2851,50,136,0,202,4074,2091,1463,952,511
35061,76613,38604,38009,4085,5550,4873,4949,4886,9692,9504,8760,4211,6029,8573,4236,1265,38.8,48321,1121,3121,589,8234,76613,30129,26272,21715,4557
36001,315041,153405,161636,15008,15273,16690,23352,32873,41746,37461,36475,20882,20121,32042,15554,7564,38.1,227136,38455,265,23091,6635,315041,146137,132175,74707,57468
36003,47222,23892,23330,2360,2388,2830,5072,4605,4452,4670,5039,3236,3442,5348,2591,1189,38.9,44575,785,57,440,305,47222,23636,16813,13584,3229
36005,1443229,683349,759880,99390,93898,104293,98118,103549,222810,184881,176548,91263,76832,109072,59197,23378,35,258727,491689,14119,56630,462156,1443229,547816,525387,104887,420500
36007,198365,98025,100340,9742,9847,11543,15272,20765,22109,21013,21301,13497,14122,21176,11646,6332,39.7,163872,10808,312,9782,3614,198365,92596,81339,52748,28591
36009,77000,38652,38348,4233,5097,4543,5193,4806,8332,8442,9508,5232,6261,9190,4392,1771,42.5,69289,1192,2117,549,677,77000,40254,31491,23220,8271
36011,76171,39143,37028,3744,4014,4298,4505,4236,9621,9061,9483,5798,6139,8975,4380,1917,43.4,68242,2625,134,575,1087,76171,36701,30910,21643,9267
36013,127440,63496,63944,6615,7225,7377,8693,8126,14321,14177,15222,9417,9742,15361,7409,3755,42.8,113168,3352,432,894,4009,127440,66350,53405,36891,16514
36015,83584,41704,41880,4364,4920,5166,5332,4857,10490,9743,10249,6200,5887,9428,4580,2368,41.7,71833,4470,267,1275,876,83584,39035,34779,23801,10978
36017,47096,23663,23433,2406,2604,2913,2757,2457,5250,5219,5987,3432,4028,5840,2976,1227,44.9,44432,370,20,248,681,47096,24384,19886,15170,4716
36019,79839,41064,38775,3596,3943,4272,5650,7135,9715,9598,9875,5854,5957,8469,4119,1656,40.9,72093,2845,222,1151,1213,79839,37309,32651,22542,10109
36021,61469,31068,30401,2352,2444,3075,3209,3082,6744,6803,8176,5430,4928,8953,4383,1890,49.3,52887,2062,108,1378,1483,61469,33292,25300,18868,6432
36023,46755,23310,23445,2222,2611,2352,4656,5640,5209,4866,5263,3033,3189,4552,2318,844,36.3,42782,998,45,596,599,46755,20803,18514,12213,6301
36025,44637,22763,21874,1673,1975,2208,2949,2674,4421,4453,5530,3698,3806,6456,3562,1232,48.9,41231,616,258,360,324,44637,30092,18780,14490,4290
36027,296467,148112,148355,13372,14088,16532,20632,20957,35482,35353,40050,22516,22937,31316,16277,6955,42.9,217242,31418,904,10111,14156,296467,122129,113972,78430,35542
36029,951232,463713,487519,50381,54514,52458,59786,62725,133338,112869,114153,67901,67410,101372,49983,24342,40.1,717085,122787,3796,41161,22302,951232,438630,406547,264980,141567
36031,37314,19297,18017,1459,1538,1727,1870,1790,4266,4258,4772,3130,3240,5422,2587,1255,49.2,34753,977,90,115,474,37314,25262,15750,12129,3621
36033,47459,25027,22432,2465,2556,2795,2985,2826,6126,5539,6390,3504,3520,5244,2732,777,41.9,39855,1656,3415,320,972,47459,25352,18933,13423,5510
36035,53280,26734,26546,2590,2806,3267,2975,2977,5975,6669,7126,3900,4258,6351,3087,1299,44.2,48512,830,20,442,544,53280,28164,22103,15265,6838
36037,58204,29171,29033,3000,3203,3527,3319,3358,7183,6768,7456,4497,4562,6371,3376,1584,42.7,52954,1188,269,476,632,58204,26039,24416,17919,6497
36039,48067,24926,23141,2082,1522,2734,2250,3050,5799,5563,6198,3446,4291,6513,2977,1642,47,41433,2515,217,533,955,48067,29007,17903,13589,4314
36041,5090,2569,2521,153,170,195,251,214,384,440,623,507,524,1032,480,117,56.4,4706,58,4,16,48,5090,7920,1725,1465,260
36043,60293,30207,30086,2929,3303,3839,3750,3459,6566,6687,7604,4593,4707,7533,3644,1679,44.3,56310,700,87,285,313,60293,32445,24664,18744,5920
36045,117445,62226,55219,8759,8020,7137,7019,11925,19380,14122,11445,6702,6270,9821,5073,1772,32.8,98846,6888,314,1842,2133,117445,61573,46099,25123,20976
36047,2679620,1279425,1400195,183126,163609,165401,145554,161329,477420,381113,313167,154797,145520,225220,112649,50715,35.9,1082004,803621,14503,321110,261596,2679620,1079551,997957,302505,695452
36049,26690,13520,13170,1611,1466,1901,1758,1474,2969,2980,3153,1817,2332,3071,1542,616,42,25428,290,21,60,164,26690,15501,10672,8620,2052
36051,61980,31139,30841,2630,3067,3264,5479,5650,6438,6756,7494,4661,4831,6973,3446,1291,41.7,56557,1380,50,606,914,61980,27150,24071,18546,5525
36053,68020,33809,34211,3178,3392,3747,6026,5516,7005,7187,8386,5048,5510,7782,3707,1536,42.5,62497,1141,227,688,609,68020,30671,25218,19606,5612
36055,756406,367653,388753,39942,41075,46261,52003,51485,105461,90298,90684,52566,51134,78115,38374,19008,39.3,546529,112897,1511,28883,21973,756406,336324,314727,200332,114395
36057,49624,24788,24836,3084,3027,3214,3371,2619,6088,5941,6003,3269,3659,5432,2488,1429,40.6,41127,1580,305,390,3234,49624,22924,18918,13001,5917
36059,1389160,683660,705500,73678,81781,87263,89174,87283,162351,170752,186812,102319,97272,141988,70288,38199,41.7,861432,160936,3695,156363,109689,1389160,476982,454771,372021,82750
36061,1645867,788264,857603,73991,61056,65116,69904,108170,349474,240769,202453,99559,91119,154876,88974,40406,38.5,842952,230583,8518,199086,209622,1645867,913058,772601,187921,584680
36063,212230,104348,107882,10804,11848,11871,12611,12529,26207,24801,26376,16713,16578,24874,11404,5614,43.1,180212,14059,1267,2495,2261,212230,100182,90982,64550,26432
36065,231055,115677,115378,12726,13235,14674,15109,15414,28294,26598,28284,16051,16381,24929,13094,6266,40.9,191180,13909,441,9824,4360,231055,105054,92944,63158,29786
36067,472637,229648,242989,26032,26852,28909,34089,32319,61719,55720,56542,31096,35016,48618,23662,12063,39.4,362589,52245,2406,18931,7162,472637,211312,192785,125899,66886
36069,112288,55283,57005,5234,6380,6154,7377,7135,12340,12689,14367,8193,8809,13895,6813,2902,43.8,101505,2457,85,1588,1836,112288,52636,47080,34133,12947
36071,401237,200761,200476,26514,26663,30347,31677,29661,47396,48721,52359,26082,25102,33851,15844,7020,36.8,269528,45972,2276,11550,34986,401237,147158,135140,91917,43223
36073,40148,20464,19684,1957,2054,2138,2437,2229,5200,4779,5402,3596,3013,4495,2121,727,43.2,35018,2167,122,270,961,40148,18244,16201,12348,3853
36075,118037,59486,58551,6307,6443,7258,9420,8315,14082,13158,14944,9654,8306,12325,5696,2129,40.3,110043,1249,152,925,1106,118037,54570,47203,34694,12509
36077,59678,29157,30521,2343,2187,3004,5830,6962,5925,5798,6550,4327,4130,7409,3688,1525,40.8,54377,1312,117,908,581,59678,29965,22305,16534,5771
36079,97942,49280,48662,4418,4678,6027,6091,6012,10945,11857,14386,7784,7844,10690,5377,1833,44.1,78451,3357,192,2190,8194,97942,38323,34903,29299,5604
36081,2360826,1155898,1204928,136843,122114,135383,122736,133991,364817,323773,314414,166123,151233,225076,114007,50316,39.9,720630,417637,13901,614652,368856,2360826,896825,816859,369150,447709
36083,160943,80545,80398,7948,8390,8810,11403,11007,22268,19993,19858,11375,11509,17111,7877,3394,40,133037,10759,219,4998,2616,160943,74186,66088,41507,24581
36085,492925,241783,251142,27117,28509,31729,30802,30129,65828,62109,66299,34379,34271,48778,23830,9145,40.3,326334,48670,1787,56516,23636,492925,183524,170000,116662,53338
36087,337326,166981,170345,27947,25569,27454,25224,22593,38653,37898,39000,20069,20166,28744,16742,7267,35.3,225889,38683,835,20566,28598,337326,108165,102579,70035,32544
36089,108670,55702,52968,5310,6104,6337,9999,9437,12171,11817,12758,7527,7635,11560,5576,2439,38.8,100370,2421,499,1128,904,108670,51780,41399,29521,11878
36091,236328,117525,118803,11049,13346,12912,14300,13906,28101,30018,32877,18414,16633,26796,13043,4933,43.3,213299,3908,459,6993,2118,236328,110095,98409,70909,27500
36093,159447,78328,81119,9273,9388,9529,10450,11127,20810,19868,19663,10384,11104,16001,8182,3668,39.7,114752,16800,525,7837,6085,159447,70843,63964,40880,23084
36095,29970,15033,14937,1244,1420,1556,2327,1914,3111,3154,3672,2398,2269,4090,2050,765,45.7,27321,523,33,295,501,29970,16517,12283,9510,2773
36097,17855,8987,8868,858,840,1024,1005,845,1895,2009,2457,1341,1642,2439,1004,496,47.3,16843,169,24,142,54,17855,9671,7446,5724,1722
36099,33651,17613,16038,1819,1842,1970,1748,1872,4397,3883,4266,2370,2696,4081,1766,941,43,30133,1498,78,236,413,33651,16116,13622,9882,3740
36101,93584,46984,46600,5047,5444,5979,5541,5080,10969,10997,11702,6784,7351,10878,5460,2352,42.8,87093,1442,92,1538,690,93584,47507,39165,28480,10685
36103,1524486,756707,767779,79505,81593,95101,100821,100362,182827,180573,213344,118618,108360,150112,78474,34796,41.7,1111855,115996,6245,64985,103689,1524486,578977,510686,417769,92917
36105,78725,40863,37862,4490,4612,4539,5082,4446,9545,9290,10212,5783,5825,9087,4555,1259,41.9,58757,6628,577,1528,5323,78725,49390,29895,20660,9235
36107,48344,24193,24151,2443,2416,3086,3027,2625,5173,5539,6009,3749,4197,5687,3152,1241,44.7,45662,558,72,435,509,48344,21909,20312,15821,4491
36109,102555,50314,52241,3728,4204,4211,12712,16544,12369,11001,10170,5533,6004,9638,4487,1954,32.6,80182,4158,143,9871,2538,102555,46728,42984,23328,19656
36111,182153,90973,91180,7786,8724,9045,10846,11662,22726,21851,24081,13948,14214,22078,10675,4517,44.2,142478,11022,343,3573,7051,182153,85916,72265,49975,22290
36113,65684,32658,33026,2785,3702,3087,3295,3533,7760,7317,8370,4956,5749,9098,4058,1974,46.7,61373,906,47,475,304,65684,40039,29782,21036,8746
36115,61310,31806,29504,2730,3208,3271,3375,3456,7435,7398,8374,5049,4499,7313,3414,1788,44.6,56445,1595,91,367,719,61310,29063,24235,17916,6319
36117,91324,45865,45459,4905,5165,5800,5259,4961,10424,10457,11892,7311,7144,10825,5161,2020,43.6,81988,2214,156,801,1734,91324,42274,37756,30116,7640
36119,997904,487019,510885,53161,57938,63374,66711,61656,114244,129391,139511,71062,66461,95616,50996,27783,41.3,571908,145484,3824,62024,125547,997904,389146,367740,229004,138736
36121,40338,21526,18812,1934,2255,2269,2252,2117,5178,5197,5303,2994,3123,4693,2092,931,42.9,36228,1473,56,248,1008,40338,18137,16152,12457,3695
36123,24713,12105,12608,1480,1436,1583,1730,1738,2680,2354,2600,1930,1873,3230,1524,555,41.7,23683,133,18,253,167,24713,13113,8882,6862,2020
37001,171779,82328,89451,9741,9865,11582,13153,11694,21638,20328,22084,12087,10523,16805,8891,3388,39.1,112619,33714,526,2817,11820,171779,74055,67370,44487,22883
37003,36505,18896,17609,1676,1841,2322,2105,2195,4249,4396,5016,2525,2750,4204,2488,738,43.9,32093,1597,376,393,793,36505,16035,13761,11180,2581
37005,10989,5340,5649,451,522,491,549,468,1180,1078,1402,686,1083,1792,913,374,50.6,10270,212,32,35,28,10989,7726,4937,3975,962
37007,22200,11246,10954,1107,1164,1382,1457,1300,2917,2736,2755,1589,1454,2533,1423,383,41.1,10218,10652,62,335,315,22200,9963,8266,5572,2694
37009,26759,13254,13505,1042,1085,1467,1414,1212,2766,2944,3386,1841,2482,4156,2091,873,49.6,25585,263,63,117,81,26759,17026,11823,9431,2392
37011,17679,9666,8013,640,645,731,1039,1021,2210,2150,2553,1046,1637,2387,1273,347,46.5,15773,644,146,83,374,17679,13915,6481,5091,1390
37013,44711,21485,23226,2121,2234,2710,2532,2420,4451,4819,5517,3259,3721,6623,3284,1020,46.9,31510,10344,41,109,927,44711,24299,18972,13428,5544
37015,17818,9227,8591,757,965,745,888,1038,2291,2024,2090,1213,1554,2472,1304,477,45.9,6188,10987,51,136,52,17818,9008,6984,5233,1751
37017,29807,14326,15481,1368,1628,1989,1725,1750,3019,3410,3715,2116,2286,4277,1839,685,45,16874,10057,940,93,1326,29807,15348,11386,7933,3453
37019,139721,67404,72317,5139,5711,5841,5581,5621,12375,13241,14924,11434,14105,30489,12367,2893,55.7,116031,12048,620,833,2567,139721,90454,60915,51008,9907
37021,269449,130266,139183,12448,13735,13692,15000,14490,37093,36857,34242,18161,18168,32946,14944,7673,42.3,229554,15089,561,3106,4744,269449,130081,102921,66276,36645
37023,87799,44022,43777,4110,4152,4776,4806,5403,10520,10008,12012,7162,6412,10452,5734,2252,45.1,72967,5181,806,2996,2939,87799,39773,35195,26786,8409
37025,226396,111333,115063,13823,15323,17359,16551,13072,28277,32774,32331,14629,12066,18198,8323,3670,37.6,146679,42874,206,11170,11688,226396,88031,76880,56113,20767
37027,80716,40091,40625,3988,4141,4807,4947,4564,9164,8686,11867,5845,6008,9997,4885,1817,45.1,70428,3496,63,440,2937,80716,37125,32120,23947,8173
37029,10547,5494,5053,577,704,749,820,407,1182,1374,1466,870,736,1003,559,100,41.1,8558,851,24,144,97,10547,4170,3871,3254,617
37031,68353,33661,34692,2627,3035,3795,3602,3132,6518,7617,8706,4894,6772,10771,5164,1720,49.9,60190,2912,250,833,1053,68353,51096,30414,22174,8240
37033,22747,11831,10916,979,874,1479,1399,1337,2244,2764,3145,1761,1760,3023,1576,406,46.4,13719,7278,25,194,494,22747,10493,8507,6426,2081
37035,161011,79315,81696,8706,9524,10354,10481,9840,19206,18842,22026,12103,10504,17534,8916,2975,41.5,124060,13044,729,6584,7146,161011,71047,64442,45783,18659
37037,76754,36955,39799,3488,3747,4721,4498,3558,7045,8659,10321,5339,6352,10841,5961,2224,47.6,57509,8280,145,1277,5011,76754,34190,31131,24849,6282
37039,28868,14246,14622,1062,1123,1469,1440,1351,2531,2708,3591,2166,2557,5426,2713,731,52.9,26502,420,463,150,270,28868,18006,12758,10369,2389
37041,13835,6602,7233,602,682,953,688,307,1659,1526,1668,1186,1020,2101,1039,404,48.7,8358,4638,9,15,388,13835,7162,6216,4000,2216
37043,11186,5347,5839,471,462,513,820,369,671,1154,1245,428,1490,2106,1301,156,54.1,10571,113,122,128,14,11186,7320,4892,3900,992
37045,99527,48106,51421,5670,6156,6358,6525,6190,12386,10914,12882,7063,6810,11200,5128,2245,41.4,72559,20110,98,968,2134,99527,43782,36567,25481,11086
37047,50827,25276,25551,2588,2884,2987,3225,3253,6230,5872,6530,3185,3878,5948,3218,1029,41.8,30854,14552,1645,249,1590,50827,23641,19185,13577,5608
37049,101098,50563,50535,6278,6172,6009,5882,8751,13182,11022,10708,6351,6728,11659,6166,2190,38.5,69166,21224,426,2652,1883,101098,47051,41004,27848,13156
37051,335207,166798,168409,24818,23552,22360,22906,33304,56081,40756,34479,18423,16745,25013,12235,4535,31.7,151226,124680,4085,8339,13663,335207,142702,126745,66720,60025
37053,28616,14503,14113,1511,1839,1836,1760,1222,3279,3734,3993,2264,2386,3113,1357,322,42.5,24837,1594,54,248,527,28616,16219,11108,9720,1388
37055,37160,18548,18612,1657,1837,2130,1902,1690,3310,4395,5188,3173,3340,5629,2310,599,48.1,32650,1164,59,170,1107,37160,34493,16081,12513,3568
37057,169498,83345,86153,9062,9961,10786,10316,9992,19776,19982,23777,12786,11775,18415,9597,3273,42.6,137816,16348,329,2652,2697,169498,74958,67684,49105,18579
37059,43030,21018,22012,2076,2426,2812,2528,2436,4414,4778,5868,3078,3389,5138,2988,1099,45.2,36814,1782,202,323,1202,43030,18845,16468,13556,2912
37061,49312,24368,24944,3011,3664,2909,3362,2985,5458,5493,6218,3517,3268,5525,2798,1104,40.6,30070,10598,174,236,5234,49312,23865,20289,14077,6212
37063,325101,156231,168870,19582,16789,18530,21093,23361,58661,46128,38810,18498,18752,28066,12308,4523,35.8,154835,111478,1302,16949,17058,325101,145518,135469,75033,60436
37065,49067,22979,26088,2794,3339,2975,3168,2681,6111,5284,5605,3345,3881,5989,2770,1125,41.6,18815,27597,131,108,1055,49067,23229,19350,11978,7372
37067,383739,182947,200792,21950,22342,27103,28240,26333,50342,46158,48422,25466,24407,37569,18024,7383,38.4,231971,99010,1461,9334,16566,383739,171040,153096,94800,58296
37069,69680,34827,34853,3825,4107,4454,4739,3972,8366,8535,9681,5782,4416,7314,3598,891,41,44934,16666,379,462,3506,69680,29764,26473,20441,6032
37071,228972,111225,117747,13154,14208,14683,14485,13456,30748,28521,31898,15922,14460,22340,11418,3679,39.9,166431,39351,584,3904,5444,228972,98616,90427,60619,29808
37073,10509,5212,5297,347,650,715,597,443,1082,1086,1527,756,1077,1346,602,281,47.3,6637,3310,64,6,120,10509,4819,4144,3301,843
37075,8047,3994,4053,317,403,620,529,369,859,903,990,569,589,1094,560,245,45.3,6898,39,720,0,91,8047,5272,3179,2541,638
37077,61161,31552,29609,3028,3252,3685,3794,4019,7272,7490,8932,5004,4237,6340,2977,1131,42.5,35983,17841,261,404,3280,61161,24344,21505,16449,5056
37079,20407,11779,8628,972,1077,1149,1313,1295,2793,3059,2628,1164,1581,2067,988,321,40,10428,6591,183,15,980,20407,7889,6793,4555,2238
37081,539557,256731,282826,30350,31957,34888,44301,40521,72482,65792,68748,34367,32338,49518,23973,10322,37.2,275155,184784,1832,28000,18317,539557,233332,212825,126702,86123
37083,48772,23755,25017,2643,2396,3445,2911,2629,5806,5399,5861,3626,3693,6145,3065,1153,43.6,18584,25181,1442,420,649,48772,24847,20139,12788,7351
37085,134718,67115,67603,9521,9564,9998,8910,8193,20675,18755,16283,7569,7510,10646,5219,1875,35.2,87411,27962,1624,1599,6271,134718,53252,47870,32728,15142
37087,62152,30253,31899,2731,3242,3112,3235,3017,7268,6581,7915,4770,4701,8965,4784,1831,47.7,57454,513,335,259,644,62152,35051,26481,19807,6674
37089,116469,56226,60243,5326,5503,6846,6108,5507,11970,13240,14513,8741,8318,17292,9551,3554,47.7,101264,3948,518,1506,3992,116469,56744,49494,36832,12662
37091,21633,10908,10725,922,836,1351,1727,1661,2526,2490,2537,1681,1489,2630,1324,459,41.7,7343,12622,384,232,308,21633,9864,8353,5462,2891
37093,52612,26017,26595,4286,4147,3753,3256,3174,8925,7485,6046,3283,2479,3854,1353,571,33.5,22292,17613,3809,748,3876,52612,20322,18481,12921,5560
37095,4636,2394,2242,170,273,351,123,13,527,670,590,321,515,734,348,1,46.8,2722,1325,28,0,102,4636,2939,2002,1418,584
37097,187839,93283,94556,9956,11285,12828,12273,11148,22685,23587,27243,13488,12656,18322,9306,3062,40.8,145120,21937,497,4795,6040,187839,79853,72296,51820,20476
37099,42388,20991,21397,1606,1953,2019,4071,5134,4569,4454,4681,2257,3010,5249,2619,766,39.2,34309,877,3150,468,1067,42388,26967,17737,11006,6731
37101,219042,108299,110743,13245,13701,17650,15321,12718,27238,30228,32011,14070,13133,18781,8306,2640,38.4,152984,36185,1205,1513,14061,219042,85278,79387,60831,18556
37103,9263,4636,4627,419,301,601,609,485,972,924,1249,861,693,1304,591,254,47.9,5764,2567,65,95,68,9263,4669,3815,2898,917
37105,63560,31219,32341,3971,3859,4671,4025,3812,8070,8247,7879,3762,4613,6329,3104,1218,39.6,43650,12054,104,805,2147,63560,26560,24050,15706,8344
37107,55071,26348,28723,3089,3392,3627,3386,3319,6108,5873,6716,3816,4249,6610,3082,1804,42.7,28400,22117,83,446,2132,55071,26681,22665,13332,9333
37109,87933,43881,44052,4381,4643,5764,5256,4810,9468,10601,13203,6431,7005,10004,4803,1564,44.3,75764,4915,194,719,1963,87933,37715,34910,27431,7479
37111,44629,22521,22108,2057,2405,2631,2689,2235,5367,5454,5967,2938,3698,5497,2606,1085,44.3,39732,1621,206,472,1021,44629,21328,18184,13351,4833
37113,37088,18191,18897,1621,1684,1963,1923,1968,3612,3669,4154,2806,3010,6202,3398,1078,50.6,33707,383,118,331,1325,37088,26929,17386,12835,4551
37115,21414,10613,10801,932,1032,1001,1457,1382,2521,2436,2639,1558,1546,2953,1508,449,44.6,19996,245,33,83,220,21414,11092,8447,6488,1959
37117,21992,10172,11820,1125,955,1627,1361,905,2304,2408,2613,1886,1457,3173,1740,438,46.7,11503,9171,18,125,229,21992,11108,9332,6212,3120
37119,1115403,540310,575093,71282,71210,70733,72282,74859,189869,163953,147958,64574,59594,79763,35253,14073,35.4,539668,349308,3862,69559,76272,1115403,481307,446584,249519,197065
37121,14989,7418,7571,681,765,742,830,823,1747,1477,1912,1129,1128,2128,1111,516,47.4,13980,120,51,52,248,14989,8665,6479,5148,1331
37123,25839,12560,13279,1323,1560,1657,1532,1464,3056,2691,3337,2025,1728,3264,1648,554,43.7,17424,4454,318,384,1752,25839,14926,9505,6818,2687
